"state_calc","year","variable","value"
"MD",2024,"urbrur",0.954816222197135
"MD",2024,"out_gi",0.921618894536057
"MD",2024,"out_gid",0.873007660287462
"MD",2024,"out_gic",0.790123748285473
"MD",2024,"seehcp",0.896967140714792
"ME",2016,"stigma_ahs",0.136134431175858
"ME",2016,"stigma_gss",0.566683883779515
"ME",2016,"stigma_family",0.209678443876243
"ME",2016,"knowledge_aware",0.402309674767823
"ME",2016,"risk_behavior",0.316162528001486
"ME",2016,"talkhiv",0.170717272355028
"ME",2016,"illicit",0.351288259793037
"ME",2016,"homeless_col",0
"ME",2016,"insur_bin",0.829290747405418
"ME",2016,"urbrur",0.796742227834039
"ME",2016,"out_gi",0.933250024415043
"ME",2016,"out_gid",0.69807746653623
"ME",2016,"out_gic",0.851280473720694
"ME",2016,"seehcp",0.786068999706958
"ME",2018,"stigma_ahs",0.0330384440923748
"ME",2018,"stigma_gss",0.359093142350904
"ME",2018,"stigma_family",0.210349345862559
"ME",2018,"knowledge_aware",0.26065872333736
"ME",2018,"risk_behavior",0.106612619003905
"ME",2018,"talkhiv",0.0797056625219328
"ME",2018,"illicit",0.208559558693247
"ME",2018,"homeless_col",0.0568806583662944
"ME",2018,"insur_bin",0.787675915235728
"ME",2018,"urbrur",0.5782686023255
"ME",2018,"out_gi",0.921577888766529
"ME",2018,"out_gid",0.691092477858865
"ME",2018,"out_gic",0.819285067423695
"ME",2018,"seehcp",0.756399683790182
"ME",2022,"stigma_ahs",0.311092419337316
"ME",2022,"stigma_gss",0.411260957510936
"ME",2022,"stigma_family",0.245259992601202
"ME",2022,"knowledge_aware",0.821672487400696
"ME",2022,"risk_behavior",0.21106132815563
"ME",2022,"talkhiv",0.147492895427387
"ME",2022,"illicit",0.192630022859566
"ME",2022,"homeless_col",0.0109794741389003
"ME",2022,"insur_bin",0.977396248836966
"ME",2022,"urbrur",0.861542199733657
"ME",2022,"out_gi",0.989020525861099
"ME",2022,"out_gid",0.8565454564359
"ME",2022,"out_gic",0.890113069975566
"ME",2022,"seehcp",0.973786194976222
"ME",2024,"stigma_ahs",0.185017598334306
"ME",2024,"stigma_gss",0.46857479290618
"ME",2024,"stigma_family",0.435321030447803
"ME",2024,"knowledge_aware",0.454638061627931
"ME",2024,"risk_behavior",0.385426091955618
"ME",2024,"talkhiv",0
"ME",2024,"illicit",0.455939395664536
"ME",2024,"homeless_col",0.156897056408149
"ME",2024,"insur_bin",0.971328265033774
"ME",2024,"urbrur",0.337638614017298
"ME",2024,"out_gi",0.998642417380828
"ME",2024,"out_gid",0.48575294356739
"ME",2024,"out_gic",0.795830712552934
"ME",2024,"seehcp",1
"MI",2016,"stigma_ahs",0.313612582484168
"MI",2016,"stigma_gss",0.348275610988315
"MI",2016,"stigma_family",0.433766929690346
"MI",2016,"knowledge_aware",0.45101924532129
"MI",2016,"risk_behavior",0.21879252531726
"MI",2016,"talkhiv",0.119736090202907
"MI",2016,"illicit",0.280701690781535
"MI",2016,"homeless_col",0.0515616763948464
"MI",2016,"insur_bin",0.895253200737094
"MI",2016,"urbrur",0.825797891583166
"MI",2016,"out_gi",0.889139212756184
"MI",2016,"out_gid",0.644290223448111
"MI",2016,"out_gic",0.778723976809686
"MI",2016,"seehcp",0.891568486459802
"MI",2018,"stigma_ahs",0.102475129707924
"MI",2018,"stigma_gss",0.311265556793131
"MI",2018,"stigma_family",0.173739551318022
"MI",2018,"knowledge_aware",0.351642627019061
"MI",2018,"risk_behavior",0.206960337012793
"MI",2018,"talkhiv",0.140672787070587
"MI",2018,"illicit",0.283567824219678
"MI",2018,"homeless_col",0.0530063998461964
"MI",2018,"insur_bin",0.938831447366789
"MI",2018,"urbrur",0.890442675821513
"MI",2018,"out_gi",0.865662883812166
"MI",2018,"out_gid",0.714968348011057
"MI",2018,"out_gic",0.768236550857874
"MI",2018,"seehcp",0.906811593060836
"MI",2020,"stigma_ahs",0.178996153259794
"MI",2020,"stigma_gss",0.37299765605743
"MI",2020,"stigma_family",0.189659586249559
"MI",2020,"knowledge_aware",0.501437925194756
"MI",2020,"risk_behavior",0.245915373244275
"MI",2020,"talkhiv",0.161838280701477
"MI",2020,"illicit",0.322284693939811
"MI",2020,"homeless_col",0.0955231806142015
"MI",2020,"insur_bin",0.795905893416706
"MI",2020,"urbrur",0.876958964502882
"MI",2020,"out_gi",0.926662815081811
"MI",2020,"out_gid",0.6411524359604
"MI",2020,"out_gic",0.794815587499193
"MI",2020,"seehcp",0.885056884580984
"MI",2022,"stigma_ahs",0.0762817719782974
"MI",2022,"stigma_gss",0.410189635849304
"MI",2022,"stigma_family",0.160869801068248
"MI",2022,"knowledge_aware",0.495150141343791
"MI",2022,"risk_behavior",0.281980548423319
"MI",2022,"talkhiv",0.120326441816679
"MI",2022,"illicit",0.298070876840131
"MI",2022,"homeless_col",0.0812887068560596
"MI",2022,"insur_bin",0.896455032484435
"MI",2022,"urbrur",0.763023504961176
"MI",2022,"out_gi",0.911970836455879
"MI",2022,"out_gid",0.746634569506213
"MI",2022,"out_gic",0.806739736512654
"MI",2022,"seehcp",0.833811758867374
"MI",2024,"stigma_ahs",0.201227590047535
"MI",2024,"stigma_gss",0.425475255436154
"MI",2024,"stigma_family",0.303530787351803
"MI",2024,"knowledge_aware",0.654584728133607
"MI",2024,"risk_behavior",0.320670722536282
"MI",2024,"talkhiv",0.19277184684898
"MI",2024,"illicit",0.377208774868437
"MI",2024,"homeless_col",0.113282484503423
"MI",2024,"insur_bin",0.913326986286416
"MI",2024,"urbrur",0.928628348879429
"MI",2024,"out_gi",0.913860664093295
"MI",2024,"out_gid",0.827406987676782
"MI",2024,"out_gic",0.779198004487281
"MI",2024,"seehcp",0.847255943172094
"MN",2016,"stigma_ahs",0.123772760100544
"MN",2016,"stigma_gss",0.522939892464395
"MN",2016,"stigma_family",0.174059615247632
"MN",2016,"knowledge_aware",0.561268119730881
"MN",2016,"risk_behavior",0.182599404698662
"MN",2016,"talkhiv",0.164847278219057
"MN",2016,"illicit",0.212015223205276
"MN",2016,"homeless_col",0.0545202525030724
"MN",2016,"insur_bin",0.96157977833053
"MN",2016,"urbrur",0.840837460662568
"MN",2016,"out_gi",0.970001486698946
"MN",2016,"out_gid",0.752277304780503
"MN",2016,"out_gic",0.761838787744914
"MN",2016,"seehcp",0.87228638405739
"MN",2018,"stigma_ahs",0.0743347458833518
"MN",2018,"stigma_gss",0.424969176501019
"MN",2018,"stigma_family",0.158351373881303
"MN",2018,"knowledge_aware",0.4363877664982
"MN",2018,"risk_behavior",0.246563887118589
"MN",2018,"talkhiv",0.178116670175448
"MN",2018,"illicit",0.369380122405891
"MN",2018,"homeless_col",0.0373919412689177
"MN",2018,"insur_bin",0.952795038179447
"MN",2018,"urbrur",0.804712512998788
"MN",2018,"out_gi",0.97477683892623
"MN",2018,"out_gid",0.869920328000227
"MN",2018,"out_gic",0.872166616424624
"MN",2018,"seehcp",0.888356705109792
"MN",2020,"stigma_ahs",0.0971600724873818
"MN",2020,"stigma_gss",0.445687198088285
"MN",2020,"stigma_family",0.351240924244392
"MN",2020,"knowledge_aware",0.667873978018497
"MN",2020,"risk_behavior",0.169046494965653
"MN",2020,"talkhiv",0.110837147342705
"MN",2020,"illicit",0.361563693308293
"MN",2020,"homeless_col",0.143830624571903
"MN",2020,"insur_bin",0.755467177928093
"MN",2020,"urbrur",0.833097804161062
"MN",2020,"out_gi",0.913622446837082
"MN",2020,"out_gid",0.80396473316655
"MN",2020,"out_gic",0.84962283940525
"MN",2020,"seehcp",0.866429946177684
"MN",2022,"stigma_ahs",0.17038243307762
"MN",2022,"stigma_gss",0.378932729794834
"MN",2022,"stigma_family",0.134866930427359
"MN",2022,"knowledge_aware",0.610715533471077
"MN",2022,"risk_behavior",0.279233757463744
"MN",2022,"talkhiv",0.093115804753832
"MN",2022,"illicit",0.28945254514001
"MN",2022,"homeless_col",0.141925183614177
"MN",2022,"insur_bin",0.993838844977583
"MN",2022,"urbrur",0.765949122698284
"MN",2022,"out_gi",0.945903136347714
"MN",2022,"out_gid",0.856439693010634
"MN",2022,"out_gic",0.829083891344325
"MN",2022,"seehcp",0.798935276782344
"MN",2024,"stigma_ahs",0.0685890820900347
"MN",2024,"stigma_gss",0.330242245241981
"MN",2024,"stigma_family",0.229767901194282
"MN",2024,"knowledge_aware",0.614234447903093
"MN",2024,"risk_behavior",0.47549646961245
"MN",2024,"talkhiv",0.0813659432203732
"MN",2024,"illicit",0.282720044171396
"MN",2024,"homeless_col",0.0193235158439227
"MN",2024,"insur_bin",0.992099641193921
"MN",2024,"urbrur",0.978146098469977
"MN",2024,"out_gi",0.884232689293818
"MN",2024,"out_gid",0.796929427101101
"MN",2024,"out_gic",0.708844477529994
"MN",2024,"seehcp",0.881386920781177
"MO",2016,"stigma_ahs",0.399139250206328
"MO",2016,"stigma_gss",0.38676971250811
"MO",2016,"stigma_family",0.419134523268831
"MO",2016,"knowledge_aware",0.413877454846842
"MO",2016,"risk_behavior",0.140403255270937
"MO",2016,"talkhiv",0.142744167525277
"MO",2016,"illicit",0.288278785540364
"MO",2016,"homeless_col",0.0567954089615172
"MO",2016,"insur_bin",0.880562187789537
"MO",2016,"urbrur",0.850742676751629
"MO",2016,"out_gi",0.888118588714589
"MO",2016,"out_gid",0.68918147115861
"MO",2016,"out_gic",0.774553011536459
"MO",2016,"seehcp",0.893671786469583
"MO",2018,"stigma_ahs",0.178927987187541
"MO",2018,"stigma_gss",0.379063271549737
"MO",2018,"stigma_family",0.272523442412425
"MO",2018,"knowledge_aware",0.29712618778671
"MO",2018,"risk_behavior",0.22736532188621
"MO",2018,"talkhiv",0.190701743551382
"MO",2018,"illicit",0.418548444790805
"MO",2018,"homeless_col",0.086745336298326
"MO",2018,"insur_bin",0.887018038576839
"MO",2018,"urbrur",0.779062478573263
"MO",2018,"out_gi",0.90527783122333
"MO",2018,"out_gid",0.689324646870745
"MO",2018,"out_gic",0.799224626822324
"MO",2018,"seehcp",0.90311091750131
"MO",2020,"stigma_ahs",0.087919803141198
"MO",2020,"stigma_gss",0.346804421360359
"MO",2020,"stigma_family",0.330184673563683
"MO",2020,"knowledge_aware",0.63476700465827
"MO",2020,"risk_behavior",0.260103642297404
"MO",2020,"talkhiv",0.162110256660475
"MO",2020,"illicit",0.248872414112104
"MO",2020,"homeless_col",0.113033441325746
"MO",2020,"insur_bin",0.796419665307235
"MO",2020,"urbrur",0.851595116345644
"MO",2020,"out_gi",0.930619435739526
"MO",2020,"out_gid",0.734960428605447
"MO",2020,"out_gic",0.817837683581469
"MO",2020,"seehcp",0.914999349067814
"MO",2022,"stigma_ahs",0.106993784106739
"MO",2022,"stigma_gss",0.415210454426495
"MO",2022,"stigma_family",0.419142607621035
"MO",2022,"knowledge_aware",0.561267153350233
"MO",2022,"risk_behavior",0.267490059104245
"MO",2022,"talkhiv",0.0497675940701056
"MO",2022,"illicit",0.282868868275899
"MO",2022,"homeless_col",0.19085707108913
"MO",2022,"insur_bin",0.875308068287922
"MO",2022,"urbrur",0.827336693723989
"MO",2022,"out_gi",0.934827760544898
"MO",2022,"out_gid",0.71028052632779
"MO",2022,"out_gic",0.829163414870883
"MO",2022,"seehcp",0.851136311024804
"MO",2024,"stigma_ahs",0.106275489510171
"MO",2024,"stigma_gss",0.430145608773037
"MO",2024,"stigma_family",0.303680113320617
"MO",2024,"knowledge_aware",0.736724411539322
"MO",2024,"risk_behavior",0.651749301669841
"MO",2024,"talkhiv",0.0696811980219109
"MO",2024,"illicit",0.316477686226825
"MO",2024,"homeless_col",0.193121275150459
"MO",2024,"insur_bin",0.865266097258388
"MO",2024,"urbrur",0.782582815255123
"MO",2024,"out_gi",0.930285245297901
"MO",2024,"out_gid",0.870477769508614
"MO",2024,"out_gic",0.842949469021123
"MO",2024,"seehcp",0.833959873049153
"MS",2016,"stigma_ahs",0.297135579658002
"MS",2016,"stigma_gss",0.404472404698888
"MS",2016,"stigma_family",0.41071186523137
"MS",2016,"knowledge_aware",0.426627310459262
"MS",2016,"risk_behavior",0.199220179067041
"MS",2016,"talkhiv",0.102833437418205
"MS",2016,"illicit",0.158817272475629
"MS",2016,"homeless_col",0
"MS",2016,"insur_bin",0.777985534952003
"MS",2016,"urbrur",0.566797998440423
"MS",2016,"out_gi",0.823247490317208
"MS",2016,"out_gid",0.68774843942304
"MS",2016,"out_gic",0.717773085569102
"MS",2016,"seehcp",0.947147893311236
"MS",2018,"stigma_ahs",0.172938297773804
"MS",2018,"stigma_gss",0.292697994841393
"MS",2018,"stigma_family",0.299748625288331
"MS",2018,"knowledge_aware",0.0940816332835309
"MS",2018,"risk_behavior",0.306118813025396
"MS",2018,"talkhiv",0.112180561456092
"MS",2018,"illicit",0.328060288439731
"MS",2018,"homeless_col",0.137701444176828
"MS",2018,"insur_bin",0.857127419235746
"MS",2018,"urbrur",0.773138909529855
"MS",2018,"out_gi",0.998772449635002
"MS",2018,"out_gid",0.257771625841853
"MS",2018,"out_gic",0.756671167494418
"MS",2018,"seehcp",0.85173592732475
"MS",2020,"stigma_ahs",0.248913619390805
"MS",2020,"stigma_gss",0.354388245256889
"MS",2020,"stigma_family",0.31588179917678
"MS",2020,"knowledge_aware",0.518837780383288
"MS",2020,"risk_behavior",0.227391760613351
"MS",2020,"talkhiv",0.109304122010674
"MS",2020,"illicit",0.328727088240086
"MS",2020,"homeless_col",0.0873076571187753
"MS",2020,"insur_bin",0.639496795242559
"MS",2020,"urbrur",0.346364431644424
"MS",2020,"out_gi",0.882018553358561
"MS",2020,"out_gid",0.707332848433824
"MS",2020,"out_gic",0.707085631392802
"MS",2020,"seehcp",0.8962733034947
"MS",2022,"stigma_ahs",0.140850233991627
"MS",2022,"stigma_gss",0.208644798808042
"MS",2022,"stigma_family",0.21409599950757
"MS",2022,"knowledge_aware",0.537096015005956
"MS",2022,"risk_behavior",0.266589215792107
"MS",2022,"talkhiv",0.141129401942927
"MS",2022,"illicit",0.263108545875041
"MS",2022,"homeless_col",0.189389985681115
"MS",2022,"insur_bin",0.81803725973159
"MS",2022,"urbrur",0.602703887202122
"MS",2022,"out_gi",0.886720133816631
"MS",2022,"out_gid",0.77325445759766
"MS",2022,"out_gic",0.77629354938203
"MS",2022,"seehcp",0.848923599702076
"MT",2016,"stigma_ahs",0.140060783733641
"MT",2016,"stigma_gss",0.382436514053366
"MT",2016,"stigma_family",0.510752991255919
"MT",2016,"knowledge_aware",0.538105889540952
"MT",2016,"risk_behavior",0.210676437950052
"MT",2016,"talkhiv",0.14403789613449
"MT",2016,"illicit",0.287142819927577
"MT",2016,"homeless_col",0.00582273960038972
"MT",2016,"insur_bin",0.865826953857535
"MT",2016,"urbrur",0.341214378206633
"MT",2016,"out_gi",0.941714220326446
"MT",2016,"out_gid",0.665481629809957
"MT",2016,"out_gic",0.771513163558886
"MT",2016,"seehcp",0.801601487942984
"MT",2018,"stigma_ahs",0.17760571111332
"MT",2018,"stigma_gss",0.38849206575659
"MT",2018,"stigma_family",0.132771675667904
"MT",2018,"knowledge_aware",0.18725401846831
"MT",2018,"risk_behavior",0.244594065341166
"MT",2018,"talkhiv",0.119977856066071
"MT",2018,"illicit",0.294421282054012
"MT",2018,"homeless_col",0.00433437790633569
"MT",2018,"insur_bin",0.928330871179431
"MT",2018,"urbrur",0.475093911231101
"MT",2018,"out_gi",0.84186718030949
"MT",2018,"out_gid",0.643278309182644
"MT",2018,"out_gic",0.815449596191636
"MT",2018,"seehcp",0.774645192987869
"MT",2022,"stigma_ahs",0.00165150088164912
"MT",2022,"stigma_gss",0.516893559833947
"MT",2022,"stigma_family",0.159470560694278
"MT",2022,"knowledge_aware",0.379808009466499
"MT",2022,"risk_behavior",0.33607379379744
"MT",2022,"talkhiv",0.12045099337218
"MT",2022,"illicit",0.195534692125106
"MT",2022,"homeless_col",0.276034789567213
"MT",2022,"insur_bin",0.785838239655886
"MT",2022,"urbrur",0.419521161586384
"MT",2022,"out_gi",0.801923848623049
"MT",2022,"out_gid",0.901214243490319
"MT",2022,"out_gic",0.834059261243162
"MT",2022,"seehcp",0.560038385742374
"NC",2016,"stigma_ahs",0.342700227655434
"NC",2016,"stigma_gss",0.544922127558292
"NC",2016,"stigma_family",0.581469432094795
"NC",2016,"knowledge_aware",0.408679519563802
"NC",2016,"risk_behavior",0.158203620941165
"NC",2016,"talkhiv",0.142096140923722
"NC",2016,"illicit",0.295987725499964
"NC",2016,"homeless_col",0.0602552807907995
"NC",2016,"insur_bin",0.784940348691282
"NC",2016,"urbrur",0.84604142751167
"NC",2016,"out_gi",0.875965969181277
"NC",2016,"out_gid",0.647358349799511
"NC",2016,"out_gic",0.771210225258217
"NC",2016,"seehcp",0.854355931287997
"NC",2018,"stigma_ahs",0.118325830520447
"NC",2018,"stigma_gss",0.309316219391247
"NC",2018,"stigma_family",0.198659355725604
"NC",2018,"knowledge_aware",0.348307538777308
"NC",2018,"risk_behavior",0.190445622714054
"NC",2018,"talkhiv",0.156850704044181
"NC",2018,"illicit",0.362272358690973
"NC",2018,"homeless_col",0.0594813143665014
"NC",2018,"insur_bin",0.80109611485875
"NC",2018,"urbrur",0.865737179035379
"NC",2018,"out_gi",0.90626413971576
"NC",2018,"out_gid",0.750225707364994
"NC",2018,"out_gic",0.781643213354618
"NC",2018,"seehcp",0.863845324770592
"NC",2020,"stigma_ahs",0.0813983334635606
"NC",2020,"stigma_gss",0.367213154703018
"NC",2020,"stigma_family",0.253126068922777
"NC",2020,"knowledge_aware",0.550079200252783
"NC",2020,"risk_behavior",0.299876832394681
"NC",2020,"talkhiv",0.126521760864487
"NC",2020,"illicit",0.316366004289265
"NC",2020,"homeless_col",0.118262467284322
"NC",2020,"insur_bin",0.728670200064171
"NC",2020,"urbrur",0.810394428320388
"NC",2020,"out_gi",0.904263747961767
"NC",2020,"out_gid",0.682379502775024
"NC",2020,"out_gic",0.76651542141694
"NC",2020,"seehcp",0.909596490504263
"NC",2022,"stigma_ahs",0.110493536672429
"NC",2022,"stigma_gss",0.328083325629807
"NC",2022,"stigma_family",0.273470804319762
"NC",2022,"knowledge_aware",0.506414094923489
"NC",2022,"risk_behavior",0.318843321038271
"NC",2022,"talkhiv",0.175820649512158
"NC",2022,"illicit",0.212146124773073
"NC",2022,"homeless_col",0.162284023238096
"NC",2022,"insur_bin",0.876985137556388
"NC",2022,"urbrur",0.855669510880212
"NC",2022,"out_gi",0.918906730907263
"NC",2022,"out_gid",0.736461349177049
"NC",2022,"out_gic",0.822763405455017
"NC",2022,"seehcp",0.845872880688526
"NC",2024,"stigma_ahs",0.186557182709752
"NC",2024,"stigma_gss",0.316469547519754
"NC",2024,"stigma_family",0.27332118956827
"NC",2024,"knowledge_aware",0.433820209655788
"NC",2024,"risk_behavior",0.286757510014676
"NC",2024,"talkhiv",0.111021846827803
"NC",2024,"illicit",0.268481247973465
"NC",2024,"homeless_col",0.120907173879526
"NC",2024,"insur_bin",0.951971528111224
"NC",2024,"urbrur",0.830898325467307
"NC",2024,"out_gi",0.865758961990135
"NC",2024,"out_gid",0.637222090879095
"NC",2024,"out_gic",0.732057498033513
"NC",2024,"seehcp",0.864796007139799
"ND",2016,"stigma_ahs",0
"ND",2016,"stigma_gss",0.297499108136317
"ND",2016,"stigma_family",0.297499108136317
"ND",2016,"knowledge_aware",0.131516525563813
"ND",2016,"risk_behavior",0.188085819370113
"ND",2016,"talkhiv",0.145984504645546
"ND",2016,"illicit",0.173322075126019
"ND",2016,"homeless_col",0.166294240379966
"ND",2016,"insur_bin",0.883847288040839
"ND",2016,"urbrur",0.640812115382963
"ND",2016,"out_gi",0.653931007385112
"ND",2016,"out_gid",0.369638767988901
"ND",2016,"out_gic",0.840319078299229
"ND",2016,"seehcp",0.598412488501476
"ND",2018,"stigma_ahs",0.317178348618654
"ND",2018,"stigma_gss",0.458588325855978
"ND",2018,"stigma_family",0.14987286692785
"ND",2018,"knowledge_aware",0.325770824501626
"ND",2018,"risk_behavior",0.331083175758403
"ND",2018,"talkhiv",0.0279677097819065
"ND",2018,"illicit",0.306988364802392
"ND",2018,"homeless_col",0
"ND",2018,"insur_bin",0.956506456440467
"ND",2018,"urbrur",0.907245418911704
"ND",2018,"out_gi",0.777505657103346
"ND",2018,"out_gid",0.746258176451111
"ND",2018,"out_gic",0.918114602907993
"ND",2018,"seehcp",0.897188487647163
"NE",2016,"stigma_ahs",0.214778002016441
"NE",2016,"stigma_gss",0.669321612688167
"NE",2016,"stigma_family",0.543347104455798
"NE",2016,"knowledge_aware",0.379639686820906
"NE",2016,"risk_behavior",0.126369013038282
"NE",2016,"talkhiv",0.0872341128005022
"NE",2016,"illicit",0.181307459161083
"NE",2016,"homeless_col",0
"NE",2016,"insur_bin",0.921866877107418
"NE",2016,"urbrur",0.654162176309648
"NE",2016,"out_gi",0.846632693822114
"NE",2016,"out_gid",0.576099355661979
"NE",2016,"out_gic",0.855233803122347
"NE",2016,"seehcp",0.92659613339073
"NE",2018,"stigma_ahs",0.171323284740521
"NE",2018,"stigma_gss",0.427573977006086
"NE",2018,"stigma_family",0.246934063363309
"NE",2018,"knowledge_aware",0.318374726811571
"NE",2018,"risk_behavior",0.161891453074444
"NE",2018,"talkhiv",0.0899068972423739
"NE",2018,"illicit",0.291377801918371
"NE",2018,"homeless_col",0.0443941099056144
"NE",2018,"insur_bin",0.877356375685338
"NE",2018,"urbrur",0.826585857453981
"NE",2018,"out_gi",0.889676283960926
"NE",2018,"out_gid",0.663391336861018
"NE",2018,"out_gic",0.881275778568809
"NE",2018,"seehcp",0.901093273895474
"NE",2020,"stigma_ahs",0.069142538351171
"NE",2020,"stigma_gss",0.29803042080276
"NE",2020,"stigma_family",0.185312801175281
"NE",2020,"knowledge_aware",0.462326211243472
"NE",2020,"risk_behavior",0.30499252162279
"NE",2020,"talkhiv",0.105228681207155
"NE",2020,"illicit",0.382782461979943
"NE",2020,"homeless_col",0.176192043118259
"NE",2020,"insur_bin",0.626203557108932
"NE",2020,"urbrur",0.839617463444687
"NE",2020,"out_gi",0.908432617388145
"NE",2020,"out_gid",0.67987707088478
"NE",2020,"out_gic",0.9286235381246
"NE",2020,"seehcp",0.743172770011307
"NE",2022,"stigma_ahs",0.23295416552147
"NE",2022,"stigma_gss",0.476788267374311
"NE",2022,"stigma_family",0.351323778552491
"NE",2022,"knowledge_aware",0.384341877829704
"NE",2022,"risk_behavior",0.263917475354198
"NE",2022,"talkhiv",0.0794616663760538
"NE",2022,"illicit",0.219926404989212
"NE",2022,"homeless_col",0.0168896465161976
"NE",2022,"insur_bin",0.929665461207547
"NE",2022,"urbrur",0.893281118045399
"NE",2022,"out_gi",0.836619950697851
"NE",2022,"out_gid",0.680295904502016
"NE",2022,"out_gic",0.836663965686048
"NE",2022,"seehcp",0.663581933110688
"NE",2024,"stigma_ahs",0.149799319595101
"NE",2024,"stigma_gss",0.132179345112137
"NE",2024,"stigma_family",0.272986115742809
"NE",2024,"knowledge_aware",0.54384621046649
"NE",2024,"risk_behavior",0.424521232457439
"NE",2024,"talkhiv",0.151400644859372
"NE",2024,"illicit",0.187164155975156
"NE",2024,"homeless_col",0.00367865769477026
"NE",2024,"insur_bin",0.710989814640538
"NE",2024,"urbrur",0.982496051736553
"NE",2024,"out_gi",0.713987957858278
"NE",2024,"out_gid",0.835127873592049
"NE",2024,"out_gic",0.482317503553875
"NE",2024,"seehcp",0.713533435056339
"NH",2016,"stigma_ahs",0.160296169670757
"NH",2016,"stigma_gss",0.433589332015178
"NH",2016,"stigma_family",0.367751603984538
"NH",2016,"knowledge_aware",0.276489076606274
"NH",2016,"risk_behavior",0.0646362529309599
"NH",2016,"talkhiv",0.0655217008326285
"NH",2016,"illicit",0.284996382009119
"NH",2016,"homeless_col",0.084208775119195
"NH",2016,"insur_bin",0.870028508562329
"NH",2016,"urbrur",0.567798175827554
"NH",2016,"out_gi",0.822109975071227
"NH",2016,"out_gid",0.440146322225829
"NH",2016,"out_gic",0.748111834607164
"NH",2016,"seehcp",0.887648579262783
"NH",2018,"stigma_ahs",0.178644485331577
"NH",2018,"stigma_gss",0.359006347910263
"NH",2018,"stigma_family",0.195912926484005
"NH",2018,"knowledge_aware",0.257306761396316
"NH",2018,"risk_behavior",0.167393707613401
"NH",2018,"talkhiv",0.179281131743638
"NH",2018,"illicit",0.44824821155594
"NH",2018,"homeless_col",0.182422090361689
"NH",2018,"insur_bin",0.897557791589641
"NH",2018,"urbrur",0.604091964370769
"NH",2018,"out_gi",0.914470803826408
"NH",2018,"out_gid",0.545227804474736
"NH",2018,"out_gic",0.652507757401002
"NH",2018,"seehcp",0.806378296428525
"NH",2020,"stigma_ahs",0.0160031425701436
"NH",2020,"stigma_gss",0.298263235235213
"NH",2020,"stigma_family",0.290920772765256
"NH",2020,"knowledge_aware",0.701397421467125
"NH",2020,"risk_behavior",0.381428556307924
"NH",2020,"talkhiv",0.0221241009801088
"NH",2020,"illicit",0.662273050215285
"NH",2020,"homeless_col",0.0213153719405269
"NH",2020,"insur_bin",0.687575036885603
"NH",2020,"urbrur",0.60573550169998
"NH",2020,"out_gi",0.978684628059473
"NH",2020,"out_gid",0.840355333386134
"NH",2020,"out_gic",0.809602273247902
"NH",2020,"seehcp",0.916415414080635
"NH",2022,"stigma_ahs",0.126774805781954
"NH",2022,"stigma_gss",0.592278874885206
"NH",2022,"stigma_family",0.177596507079229
"NH",2022,"knowledge_aware",0.745945900222197
"NH",2022,"risk_behavior",0.127770741561646
"NH",2022,"talkhiv",0.154306302382601
"NH",2022,"illicit",0.184870452254969
"NH",2022,"homeless_col",0.0473231448939816
"NH",2022,"insur_bin",0.971131351375996
"NH",2022,"urbrur",0.436339896515039
"NH",2022,"out_gi",0.983087703268553
"NH",2022,"out_gid",0.790559123409914
"NH",2022,"out_gic",0.662010096436013
"NH",2022,"seehcp",0.797326378947028
"NH",2024,"stigma_ahs",0.027449539311157
"NH",2024,"stigma_gss",0.62737728481599
"NH",2024,"stigma_family",0.376119812874411
"NH",2024,"knowledge_aware",0.7782776675578
"NH",2024,"risk_behavior",0.22148603728445
"NH",2024,"talkhiv",0
"NH",2024,"illicit",0.398913445269297
"NH",2024,"homeless_col",0.0600315301487271
"NH",2024,"insur_bin",0.989241089448461
"NH",2024,"urbrur",0.99774955984207
"NH",2024,"out_gi",0.991613306778179
"NH",2024,"out_gid",0.830823033609153
"NH",2024,"out_gic",0.766634699768433
"NH",2024,"seehcp",0.8635614997465
"NJ",2016,"stigma_ahs",0.258693102663268
"NJ",2016,"stigma_gss",0.345974267015755
"NJ",2016,"stigma_family",0.266365653454433
"NJ",2016,"knowledge_aware",0.35631091888697
"NJ",2016,"risk_behavior",0.173969013694253
"NJ",2016,"talkhiv",0.118233732488774
"NJ",2016,"illicit",0.259462047982283
"NJ",2016,"homeless_col",0.0319114482710235
"NJ",2016,"insur_bin",0.858233969582118
"NJ",2016,"urbrur",1
"NJ",2016,"out_gi",0.80223161143776
"NJ",2016,"out_gid",0.61467597787983
"NJ",2016,"out_gic",0.702905412023213
"NJ",2016,"seehcp",0.915516024336721
"NJ",2018,"stigma_ahs",0.0719800781330912
"NJ",2018,"stigma_gss",0.372496243865941
"NJ",2018,"stigma_family",0.130918439120493
"NJ",2018,"knowledge_aware",0.279533541273675
"NJ",2018,"risk_behavior",0.227455155879704
"NJ",2018,"talkhiv",0.147388410954982
"NJ",2018,"illicit",0.32582286337352
"NJ",2018,"homeless_col",0.0734456846456631
"NJ",2018,"insur_bin",0.898966966683149
"NJ",2018,"urbrur",1
"NJ",2018,"out_gi",0.907256028445651
"NJ",2018,"out_gid",0.560417674754687
"NJ",2018,"out_gic",0.776744787465093
"NJ",2018,"seehcp",0.916148928448019
"NJ",2020,"stigma_ahs",0.0909398068284367
"NJ",2020,"stigma_gss",0.272438582046909
